title,img_path,label,plot
Shallow Grave (1994),ml1m-images\319.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Shallow Grave is a 1994 horror film about a group of teenagers who are stranded on a remote island in the Pacific Ocean. They are stranded on a remote island, and they must navigate through the harsh conditions of the island's harsh environment to survive. The movie explores themes of alienation, isolation, and the dangers of adolescence."
Circus (2000),ml1m-images\3899.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Circus is a movie about a group of aspiring magicians who are hired to perform a trick on a group of people. The trick involves a group of magicians who are hired to perform a trick on a group of people. The group is tasked with bringing the tricks to life and causing chaos in the city. The movie ends with the audience huddled together and enjoying the show.
8 Heads in a Duffel Bag (1997),ml1m-images\1503.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie 8 Heads in a Duffel Bag is a story about a young woman named Emily who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. Emily is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. The movie explores themes of love, relationships, and the importance of family."
Beautiful (2000),ml1m-images\3912.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","The movie Beautiful (2000) is a romantic comedy about a woman named Rose who falls in love with a man named Jack. They fall deeply in love and secretly marry, but their relationship is complicated by their own personal struggles and conflicts."
Dreamscape (1984),ml1m-images\3770.jpg,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Dreamscape (1984) is a science fiction movie about a group of astronauts who discover a mysterious planet in the void of space. They must navigate through the vastness of space and find a way to escape the alien world and return home safely.
"Great Ziegfeld, The (1936)",ml1m-images\1932.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","Great Ziegfeld is a film about a man named Ziegfeld who is a renowned German film director and producer. He is best known for his work in the film ""The Godfather,"" which tells the story of the Corleone family's rise to power in the 1920s. Ziegfeld's films often explore themes of power, family, and the consequences of greed. The film's success has been praised for its innovative storytelling, stunning visuals, and iconic performances."
Two if by Sea (1996),ml1m-images\64.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","Two if by Sea is a movie about a group of friends who are trying to find a way to survive in the ocean. They discover that the ocean is a vast and mysterious place, and they must navigate through dangerous waters to find a way to survive."
Meatballs 4 (1992),ml1m-images\3043.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Meatballs 4 (1992) is a movie about a group of friends who are trying to find a way to survive in a world where meatballs are not allowed. They discover that the meatballs are a type of sourdough bread and that they are a type of sourdough bread. The friends must work together to find a way to survive and find a way to survive.
"Spy Who Loved Me, The (1977)",ml1m-images\3635.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","Spy Who Loved Me, The (1977) is a movie about a man named Spy who is a spy and is tasked with stealing a secret from his wife and her lover. The movie follows his journey as he tries to uncover the truth about his wife's past and the secrets she has kept."
Looking for Richard (1996),ml1m-images\1050.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Looking for Richard is a 1996 film about a man named Richard who is stranded on a deserted island with no memory of his whereabouts. He is reunited with his family and friends, but their relationship is complicated by his past and his desire to find a way to escape."
Who's Afraid of Virginia Woolf? (1966),ml1m-images\2132.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","""Who's Afraid of Virginia Woolf?"" is a novel by Virginia Woolf that tells the story of a young woman named Virginia Woolf who is a solitary artist who is confined to a small cottage in the countryside. She is a devoted wife and mother to a wealthy man named William Woolf, who is also a solitary artist. The novel explores themes of love, loss, and the human condition."
"Big Chill, The (1983)",ml1m-images\2352.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Big Chill is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. The movie explores themes of racial inequality, family, and the consequences of a broken relationship."
Halloween 4: The Return of Michael Myers (1988),ml1m-images\1985.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Halloween 4: The Return of Michael Myers is a movie about a young man named Michael Myers who is reunited with his family after a long and tragic death. Michael is reunited with his family and is reunited with his friends. The movie explores themes of family, loyalty, and the consequences of a broken relationship."
Supercop (1992),ml1m-images\861.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Supercop is a movie about a man named Supercop who is a retired police officer who is hired to investigate a murder in a small town. He is hired by a group of criminals to help him solve the case and save the town from a deadly crime.
Belly (1998),ml1m-images\2332.jpg,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Belly is a 1998 comedy-drama film about a young woman named Belly who is a successful businesswoman who is struggling to make ends meet. She is a successful businesswoman who is struggling to make ends meet and is struggling to make ends meet. Belly is also a successful businesswoman who is struggling to make ends meet and is struggling to make ends meet.
Blazing Saddles (1974),ml1m-images\3671.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","Blazing Saddles is a 1972 American comedy-drama film about a young woman named Lily who is diagnosed with a rare genetic disorder and is diagnosed with a rare genetic disorder. She is diagnosed with a rare genetic disorder and is forced to undergo surgery to replace her mother's genetic makeup. Lily's family and friends are devastated by the loss of their mother and their loved ones, and they are forced to confront their own genetic mutations and the consequences of their actions. The film explores themes of love, loss, and the power of love in the face of adversity."
Boys and Girls (2000),ml1m-images\3743.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Boys and Girls is a movie about a group of girls who fall in love and become romantically involved in a gangster-style gangster-themed movie.
Soft Toilet Seats (1999),ml1m-images\3290.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Soft Toilet Seats is a 1999 film about a woman named Sarah who is diagnosed with a rare condition called a ""soft toilet seat."" She is diagnosed with a rare condition called a ""soft toilet seat"" and is unable to use it. She is unable to use it and is unable to use it. The movie explores the complexities of the condition and the importance of using it in a healthy way."
Guilty as Sin (1993),ml1m-images\463.jpg,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Guilty as Sin is a 1993 film about a man named Jack who is wrongfully convicted of murdering his wife and her lover. He is sentenced to life in prison for the murders. Jack is convicted and sentenced to life in prison. He is then released from prison and is reunited with his wife.
Live Virgin (1999),ml1m-images\3722.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Live Virgin is a 1999 film about a young woman named Lily who is diagnosed with cancer and is diagnosed with a rare genetic disorder. She is a successful businesswoman and a successful businesswoman. Lily's journey to recovery is a journey of self-discovery and self-discovery, as she navigates the challenges of navigating the complexities of life and the challenges of pursuing a career in the entertainment industry."
Darby O'Gill and the Little People (1959),ml1m-images\2043.jpg,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","Darby O'Gill and the Little People is a 1959 American comedy film about a young boy named Darby O'Gill who is a successful businessman and a successful businessman. He is a successful businessman who is a successful businessman and a successful businessman. The story follows Darby O'Gill's journey as he navigates the challenges of his life and the challenges he faces as a businessman. Along the way, he meets a group of young people who help him navigate his life and make him a successful businessman."
Ready to Wear (Pret-A-Porter) (1994),ml1m-images\305.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The movie Ready to Wear is about a young woman named Lily who is diagnosed with breast cancer and decides to take a break from her job to pursue her passion for music. She decides to pursue a career in music and decides to pursue a career in music.
Tigerland (2000),ml1m-images\3950.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Tigerland is a movie about a group of teenagers who are stranded in a remote forest after a wildfire. They are forced to leave their homes and go on a camping trip to find a new home. Along the way, they encounter various challenges and obstacles, including a ruthless gangster who threatens to destroy their home. The movie explores themes of identity, family, and the human condition."
Labyrinth (1986),ml1m-images\1967.jpg,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","Labyrinth is a movie about a group of explorers who embark on a journey to a mysterious island in the Pacific Ocean. Along the way, they encounter various obstacles and obstacles, including a cryptic message from a mystical being, a twisted curse, and a dangerous entanglement. As they navigate through the island, they encounter various obstacles and encounter various challenges, including a twisted curse that threatens to destroy everything they encounter."
Bliss (1997),ml1m-images\987.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","Bliss is a 1997 American romantic comedy film about a young woman named Lily who falls in love with a man named Jack. They fall deeply in love and secretly marry, but their relationship is complicated by Jack's past and his past. The film explores themes of love, loss, and the human condition."
"Bamba, La (1987)",ml1m-images\3478.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Bamba, La is a movie about a young woman named Bamba who is a successful businesswoman and a successful businesswoman. She is married to a wealthy businessman and has a daughter named La. Bamba is a passionate and passionate woman who is passionate about her career and wants to make a difference in the world. She is also a successful businesswoman and has a successful career in the entertainment industry."
"Horse Whisperer, The (1998)",ml1m-images\1727.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The movie Horse Whisperer is a drama film about a man named Jack who is a sailor who is stranded on a deserted island with his family. He is rescued by a group of sailors who are trying to find him and rescue him.
3 Ninjas: High Noon On Mega Mountain (1998),ml1m-images\1739.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","The movie 3 Ninjas: High Noon On Mega Mountain is about a group of ninjas who are tasked with destroying a massive mega mountain in a bid to save their village. The main characters, including a young boy named Max, are tasked with destroying the mountain and bringing the monsters to justice. However, they face numerous obstacles and challenges along the way, including a ruthless gang leader who threatens to destroy the mountain and his family."
"Odd Couple II, The (1998)",ml1m-images\1837.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Odd Couple II is a romantic comedy film about two young lovers who fall in love and fall in love. The story follows their relationship and their struggles to find love and acceptance in a world where love is often a constant source of conflict.
Raw Deal (1948),ml1m-images\1153.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Raw Deal (1948) is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder of his wife and her lover. Jack is released from prison and is reunited with his wife and her lover.
