title,img_path,label,plot
Assassins (1995),ml1m-images\23.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie Assassins (1995) is a crime drama film about a group of Assassins who are hired to kill a wealthy businessman in a heist. The movie follows the story of the Assassins, who are hired to take down a powerful businessman and his associates, and their plan to take down the businessman. The film explores themes of loyalty, betrayal, and the consequences of a seemingly insurmountable crime."
Committed (2000),ml1m-images\3562.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Committed is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder of his wife and her lover. The movie explores themes of guilt, innocence, and the consequences of committing a crime."
Manon of the Spring (Manon des sources) (1986),ml1m-images\1132.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Manon of the Spring is a movie about a young woman named Manon who is a successful businesswoman who is a successful businesswoman. She is married to a wealthy businessman and has a daughter named Isabelle. Manon is a successful businesswoman who is a successful businesswoman. The movie explores the themes of love, wealth, and the importance of family."
Clean Slate (1994),ml1m-images\433.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Clean Slate is a 1994 film about a man named John who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. The movie explores themes of racial inequality, social injustice, and the power of empathy."
Porky's (1981),ml1m-images\3688.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Porky's (1981) is a movie about a man named Porky who is a snobbish and ruthless thief who is hired to kill a group of people in a crowded warehouse. The movie follows his journey as he tries to evade the authorities and escape from prison, but ultimately finds himself caught and killed by the thief."
Robin Hood (1973),ml1m-images\3034.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","Robin Hood is a 1972 American crime drama film about a young boy named Robin Hood who is a thief who is tasked with stealing a valuable antique sword from a robbery. The story follows Robin Hood as he tries to protect his family and friends from the robbery, but is ultimately caught and killed by the robbers."
Diner (1982),ml1m-images\3543.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Diner (1982) is a movie about a man named Jack who is a successful businessman who is tasked with avenging his father's murder. He is hired by a wealthy businessman to help him out with his business ventures. Jack is hired by a wealthy businessman to help him out with his business ventures. The movie explores themes of family, loyalty, and the consequences of greed."
"Third Man, The (1949)",ml1m-images\1212.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Third Man is a movie about a man named John who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the crime.
Boiler Room (2000),ml1m-images\3298.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Boiler Room is a movie about a man named Boiler who is convicted of murdering his wife and her lover. Boiler Room is a drama film that follows the story of Boiler Room, a small town in the Midwest, and his family's struggle to survive in the harsh environment of the town."
Hard Core Logo (1996),ml1m-images\2342.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Hard Core Logo is a movie about a group of rebels who rebel against the oppressive government of the United States. They are a group of rebels who are trying to take down the government and establish a new government. The movie follows the rebels as they fight against the government and their oppressive regime.
Thirty-Two Short Films About Glenn Gould (1993),ml1m-images\549.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie Thirty-Two Short Films About Glenn Gould is a short film about a man named Glenn Gould who is a successful businessman and entrepreneur. He is a successful businessman who has been in the business for over 30 years and is known for his innovative ideas and innovative business models. The movie explores the themes of success, failure, and the importance of perseverance in the face of adversity."
"Wings of the Dove, The (1997)",ml1m-images\1683.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","Wings of the Dove is a 1997 animated film about a young boy named Wings who discovers he is a sailor and embarks on a mission to find a mate. Along the way, he encounters various obstacles and challenges, including a sailor named Jack who is a sailor and a sailor named Dove. The film explores themes of love, sacrifice, and the consequences of greed."
"Stepford Wives, The (1975)",ml1m-images\2346.jpg,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Stepford Wives is a 1975 film about a woman named Stepford who is a successful businesswoman and a successful businesswoman. She is married to a man named Jack, and they have a son named Michael. The movie explores the complexities of family dynamics and the challenges of balancing work and family life."
Belle de jour (1967),ml1m-images\154.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Belle de jour is a 1967 French film about a young woman named Belle who is a successful businesswoman and a successful businesswoman. She is married to a wealthy businessman and has a daughter named Isabelle. Belle de jour is a romantic comedy that follows the story of Belle, who is a successful businesswoman who is struggling to make ends meet. The film explores themes of love, relationships, and the importance of family."
Drugstore Cowboy (1989),ml1m-images\3019.jpg,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Drugstore Cowboy is a movie about a man named Jack who is a drug dealer and a drug dealer. He is a successful businessman who is struggling to make ends meet and is struggling to make ends meet. Jack is a successful businessman who is struggling to make ends meet and is struggling to make ends meet. He is also struggling to make ends meet and is struggling to make ends meet. Eventually, Jack is able to make ends meet and is able to make ends meet."
"Right Stuff, The (1983)",ml1m-images\1231.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","The movie Right Stuff, The (1983) is about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Jack is convicted and sentenced to life in prison. The movie explores themes of family, loyalty, and the consequences of committing a crime."
"Filth and the Fury, The (2000)",ml1m-images\3539.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Filth and the Fury is a horror movie about a group of savage hunters who are hired to kill a group of wolves in a dungeon. The wolves are portrayed as a threat to the wolves, and the wolves are portrayed as a threat to the wolves. The movie explores themes of revenge, betrayal, and the consequences of greed."
Get Carter (2000),ml1m-images\3946.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",Get Carter is a movie about a man named Carter who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Carter is convicted and sentenced to life in prison.
Black Beauty (1994),ml1m-images\421.jpg,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","Black Beauty is a 1994 film about a young woman named Lily who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. However, her life is complicated by her husband's divorce and her relationship with a wealthy businessman. Lily's husband, a wealthy businessman, is also involved in the businessman's life, and she is a victim of her husband's financial troubles. The movie explores the themes of love, wealth, and the importance of family."
"Life of Ãmile Zola, The (1937)",ml1m-images\1933.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","The movie Life of mile Zola, The (1937) tells the story of a young woman named mile Zola who is a successful businesswoman and a successful businessman. She is married to a wealthy businessman, and they have a son named mile Zola. mile is a successful businessman and a successful businessman, but he is also a poor artist who is struggling financially. mile's life is complicated by his family's financial struggles and his desire to make a difference in the world. He is forced to work long hours and a difficult life, but he is able to overcome his financial struggles and find happiness in his life."
"Green Mile, The (1999)",ml1m-images\3147.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Green Mile is a 1999 American film about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. The movie explores themes of racial inequality, the loss of innocence, and the importance of empathy and understanding."
Braindead (1992),ml1m-images\1241.jpg,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Braindead is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison and is eventually released.
Fled (1996),ml1m-images\809.jpg,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","Fled is a 1996 horror movie about a group of teenagers who are stranded in a remote cabin in the woods. They are tasked with rescuing a group of escaped criminals who are trying to escape from the cabin. The movie explores themes of identity, trauma, and the consequences of a seemingly impossible situation."
Conceiving Ada (1997),ml1m-images\3293.jpg,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Conceiving Ada is a 1997 film about a young woman named Ada who is diagnosed with cancer and is struggling to make ends meet. She is a successful businesswoman who works as a nurse and is a successful businesswoman. Ada's journey to recovery is complicated by her personal struggles and her family's struggles.
Lotto Land (1995),ml1m-images\843.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Lotto Land is a 1995 movie about a group of friends who embark on a journey to find a lost treasure in the Amazon rainforest. Along the way, they encounter various obstacles and challenges, including a ruthless mermaid, a ruthless mercenary, and a dangerous savage lion. Along the way, they encounter various obstacles and challenges, including a dangerous lion hunter, a ruthless mercenary, and a dangerous lion hunter. The movie explores themes of loyalty, friendship, and the consequences of greed and greed."
No Small Affair (1984),ml1m-images\2257.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","No Small Affair (1984) is a movie about a young woman named Julia who is a successful businesswoman who is tasked with a small-scale affair with a wealthy businessman. However, her husband, a wealthy businessman, is unable to fulfill his promises and becomes involved in the affair. Julia and her husband, a successful businessman, are forced to work together to find a solution to the affair."
Endurance (1998),ml1m-images\2627.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Endurance is a 1998 film about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Jack is convicted and sentenced to life in prison. He is reunited with his wife and their children, but their relationship is complicated by the fact that Jack is a former prisoner and his wife is now a former prisoner."
Bed of Roses (1996),ml1m-images\74.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","The movie Bed of Roses is a romantic comedy about a young woman named Rose who falls in love with a man named Jack. They fall in love and fall in love, but Jack is unable to keep up with Rose and becomes a ruthless criminal."
